id , Source Name , RA (J2000.0) , Dec (J2000.0) , Extended source name , Significance , Log Parabola signif. , Peak Interval , Previous Fermi Association , Other Gamma Catalog Associations , TeVCat Flag , TeV Assoc. Name , Class , Low confidence Class , Association , Low Confidence Assoc. , Assoc. Probability , R.A. Counterpart , Dec. Counterpart , Counterpart Error
108 , 4FGL J0043.7-1116 , 10.9283 , -11.2822 ,  , 8.541922 , 1.7606484 ,  , 3FGL J0043.7-1117 ,  , N ,  , bll ,  , 1RXS J004349.3-111612 ,  , 0.99892914 , 10.9527783458 , -11.2686986167 , 0.00000028
109 , 4FGL J0043.8+3425 , 10.9717 , 34.4316 ,  , 51.227177 , 3.260145 , 31560000 , 3FGL J0043.8+3425 ,  , N ,  , fsrq ,  , GB6 J0043+3426 ,  , 0.99696195 , 10.9535129 , 34.4405811889 , 0.00000018
110 , 4FGL J0044.2-8424 , 11.0711 , -84.4016 ,  , 7.0204406 , 0.31506604 , 31560000 , 3FGL J0046.7-8419 ,  , N ,  , fsrq ,  , PKS 0044-84 ,  , 0.99894315 , 11.1112052167 , -84.3777743028 , 0.0000001
111 , 4FGL J0044.8+6802 , 11.2189 , 68.0382 ,  , 7.158314 , 1.2516198 ,  ,  ,  , N ,  , bcu ,  , LQAC 011+068 ,  , 0.994017 , 11.2114983083 , 68.0507461083 , 0.000000095
112 , 4FGL J0045.1-3706 , 11.2936 , -37.1065 ,  , 18.924723 , 0.50049293 , 31560000 , 3FGL J0045.2-3704 ,  , N ,  , bcu ,  , PKS 0042-373 ,  , 0.99903476 , 11.3002753833 , -37.0967962694 , 0.00000016
113 , 4FGL J0045.3+2128 , 11.3396 , 21.4668 ,  , 43.48104 , 3.241998 , 31560000 , 3FGL J0045.3+2126 ,  , N ,  , bll ,  , GB6 J0045+2127 ,  , 0.99962103 , 11.3304093833 , 21.4611111167 , 0.00000016
114 , 4FGL J0045.7+1217 , 11.4309 , 12.292 ,  , 23.924524 , 0.31478688 , 31560000 , 3FGL J0045.7+1217 ,  , N ,  , bll ,  , GB6 J0045+1217 ,  , 0.99984354 , 11.4305854667 , 12.2866125472 , 0.00000028
115 , 4FGL J0047.0+5657 , 11.7535 , 56.9601 ,  , 20.321196 , 2.8391254 , 31332582 , 3FGL J0047.0+5658 ,  , N ,  , bll ,  , GB6 J0047+5657 ,  , 0.9999574 , 11.7517866667 , 56.9617763167 , 0.00000012
116 , 4FGL J0047.1-6203 , 11.777 , -62.052 ,  , 4.315496 , 2.087474 ,  ,  ,  , N ,  , bcu ,  , PKS 0045-623 ,  , 0 , 11.855083465576172 , -62.127418518066406 , 0.0045
117 , 4FGL J0047.9+3947 , 11.9763 , 39.7975 ,  , 22.64308 , 0.79986167 , 31560000 , 3FGL J0048.0+3950 ,  , N ,  , bll ,  , B3 0045+395 ,  , 0.99904114 , 11.9800987167 , 39.8160040972 , 0.000002
118 , 4FGL J0047.9+5448 , 11.9872 , 54.8017 ,  , 6.5463533 , 0.06867657 ,  , 3FGL J0047.9+5447 ,  , N ,  , bcu ,  , 1RXS J004754.5+544758 ,  , 0.9970573 , 11.9668273125 , 54.7960849472 , 0.00000063
119 , 4FGL J0047.9+2233 , 11.9981 , 22.5632 ,  , 10.82671 , 0.3618533 , 31332582 , 3FGL J0048.0+2236 ,  , N ,  , fsrq ,  , GB6 J0048+2234 ,  , 0.99730337 , 12.0109026792 , 22.5900334333 , 0.00000012
120 , 4FGL J0048.6-2427 , 12.1709 , -24.4541 ,  , 6.6033983 , 1.2360437 ,  ,  ,  , N ,  , bcu ,  , 1RXS J004836.9-242631 ,  , 0.99290216 , 12.1540846708 , -24.4482163806 , 0.00000037
121 , 4FGL J0049.0+2252 , 12.252 , 22.8735 ,  , 6.0214195 , 0.30142242 ,  ,  ,  , N ,  , bll ,  , CRATES J004901.37+225315.4 ,  , 0.9973955 , 12.2557127708 , 22.8876298333 , 0.00000061
122 , 4FGL J0049.1+4223 , 12.2772 , 42.3901 ,  , 6.3843455 , 1.5214316 ,  , 3FGL J0049.0+4224 ,  , N ,  , bcu ,  , GALEXASC J004859.14+422351.4 ,  , 0.9926387 , 12.246458053588867 , 42.39752960205078 , 0.0045
123 , 4FGL J0049.4-5402 , 12.3589 , -54.0367 ,  , 11.868011 , 1.8514954 ,  , 3FGL J0049.4-5401 ,  , N ,  , bcu ,  , PMN J0049-5402 ,  , 0.92914814 , 12.453539848327637 , -54.04536056518555 , 0.0045
124 , 4FGL J0049.5-4150 , 12.3973 , -41.846 ,  , 5.693571 , 0.17806157 ,  , 3FGL J0049.4-4149 ,  , N ,  , bcu ,  , 1RXS J004939.9-415133 ,  , 0.9977164 , 12.412285825 , -41.8604264722 , 0.000033
125 , 4FGL J0049.6-4500 , 12.4188 , -45.0086 ,  , 7.3888035 , 1.7770927 ,  , 3FGL J0050.0-4458 ,  , N ,  , bcu ,  , PMN J0049-4457 ,  , 0.9182985 , 12.319169998168945 , -44.953060150146484 , 0.0045
126 , 4FGL J0049.7+0237 , 12.4377 , 2.6273 ,  , 28.82552 , 1.8710941 , 31560000 , 3FGL J0049.7+0237 ,  , N ,  , bll ,  , PKS 0047+023 ,  , 0.99956 , 12.4301497625 , 2.61771626944 , 0.000000082
127 , 4FGL J0050.0-5736 , 12.5197 , -57.6164 ,  , 15.205403 , 0.639386 , 31332582 , 3FGL J0049.8-5737 ,  , N ,  , fsrq ,  , PKS 0047-579 ,  , 0.9996851 , 12.4978043333 , -57.640927775 , 0.000000088
128 , 4FGL J0050.4-0452 , 12.6121 , -4.8806 ,  , 27.081425 , 1.7000808 , 31560000 , 3FGL J0050.4-0449 ,  , N ,  , fsrq ,  , PKS 0047-051 ,  , 0.998909 , 12.5897282875 , -4.87238754167 , 0.00000017
129 , 4FGL J0050.7-0929 , 12.6753 , -9.4936 ,  , 66.41315 , 5.0899463 , 31332582 , 3FGL J0050.6-0929 ,  , N ,  , BLL ,  , PKS 0048-09 ,  , 1 , 12.6721557792 , -9.48478064167 , 0.000000068
130 , 4FGL J0051.1-0648 , 12.7824 , -6.8096 ,  , 22.770899 , 4.0297194 , 31332582 , 3FGL J0051.0-0649 ,  , N ,  , fsrq ,  , PKS 0048-071 ,  , 0.9988039 , 12.7842076083 , -6.83395262222 , 0.000000095
131 , 4FGL J0051.2-6242 , 12.8243 , -62.7037 ,  , 44.774582 , 5.047303 , 31559456 , 3FGL J0051.2-6241 ,  , N ,  , bll ,  , 1RXS J005117.7-624154 ,  , 0.9999871 , 12.81937026977539 , -62.70122146606445 , 0.0045
132 , 4FGL J0051.5-4220 , 12.8793 , -42.3455 ,  , 6.7318206 , 2.6383798 ,  ,  ,  , N ,  , fsrq ,  , PKS 0048-427 ,  , 0.9693291 , 12.7895909208 , -42.4425814528 , 0.000000075
133 , 4FGL J0052.9-6644 , 13.249 , -66.7363 ,  , 6.9390383 , 0.30369848 ,  ,  ,  , N ,  , bcu ,  , PMN J0052-6641 ,  , 0 , 13.216708183288574 , -66.68797302246094 , 0.0045
134 , 4FGL J0054.4+8627 , 13.6074 , 86.4531 ,  , 9.880731 , 1.6249852 ,  ,  ,  , N ,  , bcu ,  , WN B0046.2+8611 ,  , 0.98659474 , 13.1369019917 , 86.4622923278 , 0.000000095
135 , 4FGL J0054.7-2455 , 13.6945 , -24.933 ,  , 26.826809 , 3.030348 ,  , 3FGL J0054.8-2455 ,  , N ,  , bll ,  , FRBA J0054-2455 ,  , 0.9996536 , 13.6948312708 , -24.9247829056 , 0.00000067
136 , 4FGL J0054.8-1954 , 13.7039 , -19.912 ,  , 4.9037576 , 1.1066098 , 31560000 ,  ,  , N ,  , bcu ,  , TXS 0052-201 ,  , 0.95968884 , 13.637285275 , -19.8836116778 , 0.00000014
137 , 4FGL J0055.1-1219 , 13.7805 , -12.3204 ,  , 14.572682 , 2.6611187 , 31560000 , 3FGL J0055.2-1213 ,  , N ,  , bcu ,  , TXS 0052-125 ,  , 0.9962565 , 13.7990941083 , -12.2991937333 , 0.00000012
138 , 4FGL J0056.3-0935 , 14.0874 , -9.5997 ,  , 20.420992 , 0.105485864 ,  , 3FGL J0056.3-0935 ,  , N ,  , bll ,  , TXS 0053-098 ,  , 0.99976546 , 14.0836688542 , -9.60829255278 , 0.0000002
139 , 4FGL J0056.4-2118 , 14.1204 , -21.3029 ,  , 23.014675 , 3.442699 ,  , 3FGL J0056.3-2116 ,  , N ,  , bll ,  , PMN J0056-2117 ,  , 0.99881756 , 14.134481525 , -21.2855897528 , 0.00000044
140 , 4FGL J0056.6-4452 , 14.1548 , -44.8729 ,  , 5.2537985 , 1.0856154 ,  ,  ,  , N ,  , bcu ,  , 2MASS J00565461-4452110 ,  , 0.9890684 , 14.1910546917 , -44.8505949333 , 0.00000075
141 , 4FGL J0056.6-5317 , 14.1591 , -53.2956 ,  , 8.930088 , 2.0647693 , 31559456 ,  ,  , N ,  , bcu ,  , CRATES J005630.93-531931.5 ,  , 0.9866038 , 14.12887954711914 , -53.32542037963867 , 0.0045
142 , 4FGL J0056.8+1626 , 14.202 , 16.436 ,  , 5.807654 , 0.9234443 ,  ,  ,  , N ,  , bll ,  , TXS 0054+161 ,  , 0.9960321 , 14.2303930542 , 16.4203724917 , 0.000000075
143 , 4FGL J0057.7+3023 , 14.4498 , 30.397 ,  , 9.47052 , 0.76195806 ,  ,  ,  , N ,  , rdg ,  , NGC 315 ,  , 0.99627304 , 14.453680575 , 30.3524477861 , 0.000000082
144 , 4FGL J0058.0-0539 , 14.5108 , -5.655 ,  , 12.855055 , 0.08438806 , 31560000 , 3FGL J0057.9-0542 ,  , N ,  , fsrq ,  , PKS 0055-059 ,  , 0.9993042 , 14.5211096417 , -5.66452168889 , 0.000000068
145 , 4FGL J0058.0-3233 , 14.5132 , -32.5658 ,  , 38.284325 , 4.471377 , 31560000 , 3FGL J0058.0-3233 ,  , N ,  , bll ,  , PKS 0055-328 ,  , 0.9997793 , 14.5092929833 , -32.5724306389 , 0.00000024
146 , 4FGL J0058.4+3315 , 14.6101 , 33.2505 ,  , 7.9793396 , 0.3811585 , 31332582 , 3FGL J0058.3+3315 ,  , N ,  , fsrq ,  , MG3 J005830+3311 ,  , 0.9166359 , 14.633580207824707 , 33.18817138671875 , 0.0045
147 , 4FGL J0058.6-1140 , 14.65 , -11.6791 ,  , 4.9914246 , 0.57972807 ,  ,  ,  , N ,  , bcu ,  , NVSS J005832-114050 ,  ,  , 14.63489115 , -11.6807010028 , 0.00000093
148 , 4FGL J0059.2+0006 , 14.8073 , 0.1166 ,  , 5.856834 , 0.11500549 ,  , 3FGL J0059.6+0003 ,  , N ,  , fsrq ,  , PKS 0056-00 ,  , 0.9939979 , 14.7729788833 , 0.114339091667 , 0.0000001
149 , 4FGL J0059.3-0152 , 14.8361 , -1.8725 ,  , 8.841039 , 1.547532 ,  , 3FGL J0059.2-0152 ,  , N ,  , bll ,  , RX J0059.3-0150 ,  , 0.9944222 , 14.8205318875 , -1.83824018611 , 0.00000061
150 , 4FGL J0059.5-3512 , 14.885 , -35.2117 ,  , 8.081379 , 1.6809652 ,  ,  ,  , N ,  , bll ,  , 1RXS J005932.3-351049 ,  , 0.9920947 , 14.8811439417 , -35.1803412611 , 0.0000086
151 , 4FGL J0100.3+0745 , 15.0932 , 7.7647 ,  , 35.829082 , 5.1966624 , 31332582 , 3FGL J0100.2+0745 ,  , N ,  , bll ,  , GB6 J0100+0745 ,  , 0.99989384 , 15.0866099833 , 7.76427985556 , 0.0000002
152 , 4FGL J0101.0-0059 , 15.2629 , -0.9904 ,  , 5.192497 , 0.3506166 ,  ,  ,  , N ,  , bll ,  , NVSS J010058-005547 ,  , 0.9830827 , 15.2424520625 , -0.929946438889 , 0.00000072
153 , 4FGL J0101.7-5455 , 15.4454 , -54.9255 ,  , 5.6905503 , 1.1141571 ,  ,  ,  , N ,  , bcu ,  , MRSS 151-121576 ,  , 0 , 15.424166679382324 , -54.93058395385742 , 0.0045
154 , 4FGL J0101.8-7543 , 15.4727 , -75.7324 ,  , 5.321417 , 0.52374905 ,  ,  ,  , N ,  , fsrq ,  , PKS 0101-76 ,  , 0.98907274 , 15.5777504792 , -75.7810362972 , 0.00000012
155 , 4FGL J0102.0+1639 , 15.5228 , 16.6524 ,  , 5.4256225 , 1.672559 ,  ,  ,  , N ,  , bcu ,  , TXS 0059+163 ,  , 0.98967785 , 15.4904981083 , 16.6613759667 , 0.00000022
156 , 4FGL J0102.4+4214 , 15.6069 , 42.2371 ,  , 15.959932 , 2.1955614 , 31560000 , 3FGL J0102.3+4217 ,  , N ,  , fsrq ,  , GB6 J0102+4214 ,  , 0.99809587 , 15.6131249667 , 42.2386094194 , 0.00000016
157 , 4FGL J0102.4+0942 , 15.6086 , 9.7061 ,  , 5.2886415 , 0.6812161 ,  , 3FGL J0102.1+0943 ,  , N ,  , bcu ,  , 2MASS J01021713+0944098 ,  , 0.97368956 , 15.5713013375 , 9.73599622778 , 0.0000002
158 , 4FGL J0102.6-5639 , 15.6562 , -56.6556 ,  , 6.8316216 , 0.8732501 ,  ,  ,  , N ,  , bcu ,  , MRSS 151-117213 ,  , 0.95893896 , 15.5435549417 , -56.617911 , 0.00000067
159 , 4FGL J0102.7-2001 , 15.6935 , -20.0305 ,  , 5.1996264 , 1.6946527 ,  ,  ,  , N ,  , bcu ,  , PMN J0102-2001 ,  , 0.99740446 , 15.7123379292 , -20.0328723194 , 0.0000031
160 , 4FGL J0102.8+5824 , 15.701 , 58.4092 ,  , 58.635715 , 4.911729 , 31560000 , 3FGL J0102.8+5825 ,  , N ,  , fsrq ,  , TXS 0059+581 ,  , 0.99996364 , 15.6906765792 , 58.4030935139 , 0.000000068
161 , 4FGL J0103.1+4954 , 15.7753 , 49.9095 ,  , 4.773884 , 1.2002256 ,  ,  ,  , N ,  , bcu ,  , GB6 J0103+4959 ,  , 0.9436832 , 15.8153761125 , 49.9912340556 , 0.00000024
162 , 4FGL J0103.5+1526 , 15.8786 , 15.4348 ,  , 5.0368114 , 0.63564825 ,  ,  ,  , N ,  , bll ,  , TXS 0100+151 ,  , 0.997834 , 15.8583404667 , 15.4401847778 , 0.00000046
163 , 4FGL J0103.5+5337 , 15.8787 , 53.6262 ,  , 17.1153 , 2.5475993 , 31559456 , 3FGL J0103.4+5336 ,  , N ,  , bll ,  , RX J0103.3+5337 ,  , 0.99984103 , 15.8581584042 , 53.6203553389 , 0.00000027
164 , 4FGL J0103.8+1321 , 15.969 , 13.3536 ,  , 10.405659 , 0.45606914 , 31560000 , 3FGL J0103.7+1323 ,  , N ,  , bll ,  , NVSS J010345+132346 ,  , 0.9728311 , 15.940583229064941 , 13.395916938781738 , 0.0045
165 , 4FGL J0104.8-2416 , 16.2146 , -24.2808 ,  , 16.342978 , 1.9131633 , 31560000 , 3FGL J0105.1-2415 ,  , N ,  , fsrq ,  , PKS 0102-245 ,  , 0.9974224 , 16.2425224083 , -24.2745683528 , 0.00000011
166 , 4FGL J0105.1+3929 , 16.2913 , 39.4963 ,  , 17.119482 , 1.7395705 , 31560000 , 3FGL J0105.3+3928 ,  , N ,  , bll ,  , GB6 J0105+3928 ,  , 0.9968923 , 16.288315625 , 39.470923075 , 0.00000017
167 , 4FGL J0106.9-4832 , 16.7437 , -48.5347 ,  , 4.785151 , 1.3268886 ,  ,  ,  , N ,  , bcu ,  , GALEXASC J010704.23-483129.5 ,  , 0.99624306 , 16.7319541083 , -48.5248075056 , 0.00000077
168 , 4FGL J0107.3-1210 , 16.826 , -12.1827 ,  , 7.2728357 , 0.6029097 ,  , 3FGL J0107.0-1208 ,  , N ,  , bcu ,  , PMN J0107-1211 ,  , 0.9889879 , 16.799103725 , -12.1898437944 , 0.0000004
169 , 4FGL J0108.1-0039 , 17.0276 , -0.6587 ,  , 7.2448664 , 0.90361744 ,  , 3FGL J0108.5-0035 ,  , N ,  , fsrq ,  , PKS 0105-008 ,  , 0.9746997 , 17.1118440125 , -0.623379177778 , 0.00000012
170 , 4FGL J0108.6+0134 , 17.1695 , 1.5819 ,  , 143.10995 , 12.683086 , 31559456 , 3FGL J0108.7+0134 ,  , N ,  , fsrq ,  , 4C +01.02 ,  , 0.9997974 , 17.1615462917 , 1.58342145278 , 0.000000068
171 , 4FGL J0109.1+1815 , 17.2951 , 18.2647 ,  , 18.378012 , 1.5655268 ,  , 3FGL J0109.1+1816 ,  , N ,  , bll ,  , MG1 J010908+1816 ,  , 0.9995326 , 17.2840702583 , 18.2687503417 , 0.0000002
172 , 4FGL J0109.3+2401 , 17.3313 , 24.0237 ,  , 6.213036 , 0.38598266 ,  ,  ,  , N ,  , bcu ,  , GB6 J0109+2400 ,  , 0.99266905 , 17.3111155417 , 24.0095752861 , 0.0000042
173 , 4FGL J0109.7+6133 , 17.445 , 61.5615 ,  , 34.741287 , 6.549905 , 31560000 , 3FGL J0109.8+6132 ,  , N ,  , fsrq ,  , TXS 0106+612 ,  , 0.9999697 , 17.4431014667 , 61.5584599139 , 0.00000011
174 , 4FGL J0110.0-4019 , 17.5159 , -40.3178 ,  , 9.370814 , 1.2299937 ,  , 3FGL J0109.9-4020 ,  , N ,  , bll ,  , RBS 0158 ,  , 0.98912823 , 17.4857913958 , -40.3475150889 , 0.0000031
175 , 4FGL J0110.1+6805 , 17.5454 , 68.0973 ,  , 38.452023 , 0.42888314 ,  , 3FGL J0110.2+6806 ,  , N ,  , bll ,  , 4C +67.04 ,  , 0.9999802 , 17.5536393333 , 68.0947824972 , 0.0000001
176 , 4FGL J0110.7-1254 , 17.6934 , -12.9077 ,  , 8.351399 , 0.47654045 ,  , 3FGL J0110.9-1254 ,  , N ,  , bll ,  , 1RXS J011050.0-125455 ,  , 0.99954075 , 17.7083447208 , -12.9177348917 , 0.0000014
177 , 4FGL J0110.9+4344 , 17.7264 , 43.7475 ,  , 5.725076 , 0.3600234 ,  ,  ,  , N ,  , bcu ,  , GB6 J0110+4345 ,  ,  , 17.7522517417 , 43.7609976861 , 0.00000082
178 , 4FGL J0111.4+0534 , 17.8573 , 5.5761 ,  , 5.8058653 , 0.6276154 ,  , 3FGL J0111.5+0535 ,  , N ,  , bll ,  , 1RXS J011130.5+053612 ,  , 0.99692 , 17.8758351583 , 5.60755374167 , 0.00000042
179 , 4FGL J0111.5-2546 , 17.8966 , -25.7778 ,  , 5.5352707 , 1.0948385 , 31560000 ,  ,  , N ,  , bcu ,  , NVSS J011130-254531 ,  , 0.97863966 , 17.878092425 , -25.7586825917 , 0.00000084
180 , 4FGL J0112.0-6634 , 18.0236 , -66.5752 ,  , 9.930072 , 1.3634142 , 31560000 ,  ,  , N ,  , fsrq ,  , PKS 0110-668 ,  , 0.999269 , 18.0788038167 , -66.5792188611 , 0.00000014
181 , 4FGL J0112.1+2245 , 18.0294 , 22.7515 ,  , 111.41478 , 6.279886 , 31560000 , 3FGL J0112.1+2245 ,  , P , S2 0109+22 , BLL ,  , S2 0109+22 ,  , 1 , 18.0242696583 , 22.7441073306 , 0.000000068
182 , 4FGL J0112.1-0321 , 18.0308 , -3.3626 ,  , 7.5575213 , 1.8142964 , 31560000 ,  ,  , N ,  , fsrq ,  , TXS 0110-037 ,  , 0 , 18.163042068481445 , -3.4782776832580566 , 0.0045
183 , 4FGL J0112.8-7506 , 18.2049 , -75.1024 ,  , 11.873946 , 3.38877 ,  , 3FGL J0112.9-7506 ,  , N ,  , bll ,  , 2MASS J01123146-7506179 ,  , 0.9990996 , 18.1307129875 , -75.1049727278 , 0.0000085
184 , 4FGL J0112.8+3208 , 18.2227 , 32.1399 ,  , 58.180737 , 3.2866166 , 31332582 , 3FGL J0112.8+3207 ,  , N ,  , fsrq ,  , 4C +31.03 ,  , 0.99959505 , 18.20972105 , 32.1381757111 , 0.000000095
185 , 4FGL J0113.1-3553 , 18.2893 , -35.894 ,  , 11.141372 , 1.6049118 , 31560000 , 3FGL J0113.0-3554 ,  , N ,  , fsrq ,  , PMN J0113-3551 ,  , 0.99620146 , 18.3160682833 , -35.8634352 , 0.00000016
186 , 4FGL J0113.4+4948 , 18.3682 , 49.8054 ,  , 24.47091 , 2.2549353 , 31559456 , 3FGL J0113.4+4948 ,  , N ,  , fsrq ,  , S4 0110+49 ,  , 0.9999032 , 18.3625283708 , 49.8066786861 , 0.000000075
187 , 4FGL J0113.7+0225 , 18.4279 , 2.4196 ,  , 6.237101 , 0.2504316 ,  ,  ,  , N ,  , bll ,  , UGC 773 ,  , 0.9941095 , 18.4297706375 , 2.37147675278 , 0.000000075
188 , 4FGL J0114.0+6418 , 18.5151 , 64.304 ,  , 5.4297414 , 0.0947095 ,  ,  ,  , N ,  , bcu ,  , GB6 J0113+6416 ,  , 0.99502206 , 18.4603951375 , 64.2814748889 , 0.00000063
189 , 4FGL J0114.8+1326 , 18.7119 , 13.4342 ,  , 28.734781 , 0.56620574 , 31560000 , 3FGL J0114.8+1326 ,  , N ,  , bll ,  , GB6 J0114+1325 ,  , 0.99971163 , 18.719903725 , 13.4270916861 , 0.00000024
190 , 4FGL J0114.9-3400 , 18.7398 , -34.0063 ,  , 8.446575 , 0.06366253 ,  ,  ,  , N ,  , bll ,  , 1RXS J011501.3-340008 ,  , 0.99941653 , 18.757169723510742 , -34.00756072998047 , 0.0045
191 , 4FGL J0115.1+2622 , 18.7784 , 26.3733 ,  , 5.267812 , 0.33708915 , 31560000 ,  ,  , N ,  , bcu ,  , 1RXS J011451.8+262337 ,  , 0.9513284 , 18.7143497467041 , 26.389270782470703 , 0.0045
192 , 4FGL J0115.1-0129 , 18.7859 , -1.4962 ,  , 9.096618 , 1.284147 , 31559456 ,  ,  , N ,  , fsrq ,  , PKS 0112-017 ,  , 0.98203236 , 18.8212497458 , -1.45127143611 , 0.000000082
193 , 4FGL J0115.6+0356 , 18.9121 , 3.947 ,  , 29.61352 , 2.5114446 ,  , 3FGL J0115.7+0356 ,  , N ,  , bll ,  , PMN J0115+0356 ,  , 0.9994983 , 18.9187986125 , 3.94536195278 , 0.00000022
194 , 4FGL J0115.8+2519 , 18.9539 , 25.3324 ,  , 26.74872 , 0.6033501 , 31559456 , 3FGL J0115.8+2519 ,  , N ,  , bll ,  , RX J0115.7+2519 ,  , 0.9998014 , 18.94225895 , 25.331484725 , 0.0000002
195 , 4FGL J0116.0-1136 , 19.0006 , -11.606 ,  , 28.42815 , 1.4931662 , 31560000 , 3FGL J0116.0-1134 ,  , N ,  , fsrq ,  , PKS 0113-118 ,  , 0.80332947 , 19.052165985107422 , -11.604277610778809 , 0.0045
196 , 4FGL J0116.0-2745 , 19.0032 , -27.7589 ,  , 6.9580483 , 1.1122239 ,  , 3FGL J0116.2-2744 ,  , N ,  , bll ,  , 1RXS J011555.6-274428 ,  , 0.9940654 , 18.9811379958 , -27.7421637861 , 0.0000042
197 , 4FGL J0116.2-6153 , 19.06 , -61.8947 ,  , 12.710594 , 1.1796318 ,  , 3FGL J0116.3-6153 ,  , N ,  , bll ,  , SUMSS J011619-615343 ,  , 0.99994475 , 19.0817185458 , -61.89542075 , 0.0000017
198 , 4FGL J0116.5-2812 , 19.1342 , -28.201 ,  , 4.7997136 , 0.39373985 ,  ,  ,  , N ,  , bll ,  , 1RXS J011637.7-281146 ,  , 0.9879064 , 19.154417037963867 , -28.196361541748047 , 0.0045
199 , 4FGL J0116.5-3046 , 19.1463 , -30.7833 ,  , 5.403873 , 1.2358103 ,  ,  ,  , N ,  , fsrq ,  , PKS 0113-310 ,  , 0.8639549 , 18.94342041015625 , -30.821969985961914 , 0.0045
200 , 4FGL J0117.5-2442 , 19.3907 , -24.7145 ,  , 5.025497 , 1.7930765 ,  ,  ,  , N ,  , bll ,  , 1RXS J011746.6-244329 ,  , 0.9903458 , 19.44580078125 , -24.725799560546875 , 0.009
201 , 4FGL J0117.8-2109 , 19.4543 , -21.1578 ,  , 18.926125 , 2.5832565 , 31560000 , 3FGL J0117.8-2113 ,  , N ,  , fsrq ,  , PKS 0115-214 ,  , 0.9981054 , 19.4532505708 , -21.1851758722 , 0.000000068
202 , 4FGL J0118.9-2141 , 19.7254 , -21.6948 ,  , 53.636894 , 6.940943 , 31560000 , 3FGL J0118.8-2142 ,  , N ,  , fsrq ,  , PKS 0116-219 ,  , 0.99951553 , 19.7385924333 , -21.6917056167 , 0.000000068
203 , 4FGL J0119.0-1458 , 19.7612 , -14.9799 ,  , 11.886983 , 1.4522696 ,  , 3FGL J0118.9-1457 ,  , N ,  , bll ,  , 1RXS J011905.4-145906 ,  , 0.99907917 , 19.7692488458 , -14.9829572222 , 0.0000016
204 , 4FGL J0119.4-5354 , 19.8696 , -53.916 ,  , 6.7257576 , 0.48800975 ,  ,  ,  , N ,  , bcu ,  , PKS 0117-542 ,  , 0.98071903 , 19.9601931458 , -53.9549688917 , 0.00000088
205 , 4FGL J0119.6+4158 , 19.9196 , 41.9826 ,  , 4.365025 , 1.2499781 ,  ,  ,  , N ,  , bcu ,  , 2MASX J01200274+4200139 ,  , 0.8732807 , 20.011489868164062 , 42.003868103027344 , 0.0045
206 , 4FGL J0119.9+4053 , 19.9988 , 40.8911 ,  , 4.279128 , 1.7136341 ,  ,  ,  , N ,  , bcu ,  , CRATES J012018+405314 ,  , 0.9869054 , 20.0802053417 , 40.8913992444 , 0.0000011
207 , 4FGL J0120.4-2701 , 20.1227 , -27.0229 ,  , 71.15262 , 4.0797377 , 31332582 , 3FGL J0120.4-2700 ,  , N ,  , bll ,  , PKS 0118-272 ,  , 0.9997211 , 20.1319307583 , -27.0235145972 , 0.00000012
208 , 4FGL J0121.7+5153 , 20.4389 , 51.8947 ,  , 4.578774 , 1.5664994 ,  , 3FGL J0121.7+5154 ,  , N ,  , bcu ,  , 2MASS J01213367+5155520 ,  , 0.9819484 , 20.39049530029297 , 51.93104934692383 , 0.0045
209 , 4FGL J0121.8-3916 , 20.4704 , -39.2682 ,  , 10.558885 , 1.38566 ,  , 3FGL J0121.8-3917 ,  , N ,  , bcu ,  , 2MASS J01215268-3915443 ,  , 0.9989422 , 20.4695852542 , -39.2622973444 , 0.0000067
210 , 4FGL J0123.1+3421 , 20.7906 , 34.3538 ,  , 11.592059 , 0.7210783 ,  , 3FGL J0122.8+3423 ,  , N ,  , bll ,  , 1ES 0120+340 ,  , 0.99964225 , 20.7859886042 , 34.3468514917 , 0.00000072
211 , 4FGL J0123.7-2311 , 20.9377 , -23.1941 ,  , 18.819221 , 0.7870945 , 31560000 , 3FGL J0123.7-2312 ,  , N ,  , bll ,  , 1RXS J012338.2-231100 ,  , 0.99783605 , 20.9097906375 , -23.1830217028 , 0.0000021
212 , 4FGL J0124.8-0625 , 21.2178 , -6.4328 ,  , 8.531303 , 2.3071835 , 31332582 , 3FGL J0125.2-0627 ,  , N ,  , bll ,  , PMN J0124-0624 ,  , 0.99746174 , 21.2103580625 , -6.416925625 , 0.00000024
213 , 4FGL J0125.3-2548 , 21.3474 , -25.8074 ,  , 18.928665 , 1.71357 ,  , 3FGL J0125.4-2548 ,  , N ,  , bll ,  , PKS 0122-260 ,  , 0.9983353 , 21.3284893792 , -25.8178858333 , 0.00000014
214 , 4FGL J0125.7-0015 , 21.4275 , -0.2658 ,  , 8.084183 , 0.71186227 ,  ,  ,  , N ,  , fsrq ,  , PKS 0122-00 ,  , 0.9455905 , 21.370166778564453 , -0.09888889640569687 , 0.0045
215 , 4FGL J0126.0-2221 , 21.5204 , -22.361 ,  , 15.167453 , 2.142433 , 31560000 , 3FGL J0126.1-2227 ,  , N ,  , fsrq ,  , PKS 0123-226 ,  , 0.99382585 , 21.5625069167 , -22.3760008278 , 0.00000012
216 , 4FGL J0127.1+3310 , 21.78 , 33.1757 ,  , 5.5784307 , 1.0479954 ,  ,  ,  , N ,  , bll ,  , NVSS J012656+330727 ,  , 0.9890442 , 21.738300323486328 , 33.125 , 0.0045
